Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,JC Institution Name,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,43369,University_of_Strathclyde,University of Strathclyde,,,,,Oxford Handbooks Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,37251,University_of_Strathclyde,University of Strathclyde,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2012-03-07,2014-07-31,,,,,,
,,41145,University_of_Strathclyde,University of Strathclyde,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,42591,University_of_Strathclyde,University of Strathclyde,,,,,Portico,2013-06-19,2014-08-31,,,,,,
,,44853,University_of_Strathclyde,University of Strathclyde,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,44573,University_of_Strathclyde,University of Strathclyde,,,,,Public Information Online 2013-2016,2013-11-01,2016-10-31,,,,,,
,,36932,University_of_Strathclyde,University of Strathclyde,,,,,Reaxys 2011-2014,2011-12-20,2014-10-31,,,,,,
,,39961,University_of_Strathclyde,University of Strathclyde,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45399,University_of_Strathclyde,University of Strathclyde,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-01,2018-12-31,,,,,,
,,42111,University_of_Strathclyde,University of Strathclyde,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-05-16,2018-12-31,,,,,,
,,41955,University_of_Strathclyde,University of Strathclyde,,,,,SAGE Publications SHEDL 2013-15 Offer,2013-01-01,2015-12-31,,,,,,
,,45915,University_of_Strathclyde,University of Strathclyde,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,36470,University_of_Strathclyde,University of Strathclyde,,,,,Scran 2011 renewal,2011-11-11,2014-10-31,,,,,,
,,42989,University_of_Strathclyde,University of Strathclyde,,,,,SHEDL JoVE (Journal of Visualized Excperiments),2013-08-01,2016-07-31,,,,,,
,,44895,University_of_Strathclyde,University of Strathclyde,,,,,SHEDL Web of Knowledge 2013-2018,2013-10-01,2018-09-30,,,,,,
,,38898,University_of_Strathclyde,University of Strathclyde,,,,,Springer Science + Business Media SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,40695,University_of_Strathclyde,University of Strathclyde,,,,,Springer SHEDL Adis Journals 2013-2014,2013-01-01,2015-12-31,,,,,,
,,45619,University_of_Strathclyde,University of Strathclyde,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,34554,University_of_Strathclyde,University of Strathclyde,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,30136,University_of_Strathclyde,University of Strathclyde,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,45774,University_of_Strathclyde,University of Strathclyde,,,,,Wiley Open Access - Wiley Open Access Account 2014,2014-01-14,2014-12-31,,,,,,
,,46277,University_of_Surrey,University of Surrey,,,,,American Institute of Physics (AIP) NESLi2 - 2014 to 2016 agreement,2014-02-27,2016-12-31,,,,,,
,,39631,University_of_Surrey,University of Surrey,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,42861,University_of_Surrey,University of Surrey,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,42818,University_of_Surrey,University of Surrey,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39863,University_of_Surrey,University of Surrey,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,45449,University_of_Surrey,University of Surrey,,,,,American Society of Civil Engineers NESLi2 SMP 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,36656,University_of_Surrey,University of Surrey,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment) ,2012-01-01,2014-12-31,,,,,,
,,25883,University_of_Surrey,University of Surrey,,,,,BIOSIS Previews Backfile 1969-2008,2010-03-03,2112-09-30,,,,,,
,,42697,University_of_Surrey,University of Surrey,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-06-26,2018-12-31,,,,,,
,,34264,University_of_Surrey,University of Surrey,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,37419,University_of_Surrey,University of Surrey,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32111,University_of_Surrey,University of Surrey,,,,,Cambridge Journals Digital Archive,2010-08-23,2015-06-30,,,,,,
,,37040,University_of_Surrey,University of Surrey,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-06,2016-12-31,,,,,,
,,34158,University_of_Surrey,University of Surrey,,,,,Credo Reference 100  (standard package) 2011 - 2014,2011-06-01,2014-05-31,,,,,,
,,35806,University_of_Surrey,University of Surrey,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-09-07,2016-07-31,,,,,,
,,42724,University_of_Surrey,University of Surrey,,,,,Digital Theatre Plus,2013-06-28,2016-04-30,,,,,,
,,42721,University_of_Surrey,University of Surrey,,,,,Drama Online Perpetual Purchase with Early Adopter Discount,2013-06-28,2115-02-28,,,,,,
,,45574,University_of_Surrey,University of Surrey,,,,,Early English Books Online - Text Creation Partnership 2014-2016,2014-01-01,2016-12-31,,,,,,
,,42173,University_of_Surrey,University of Surrey,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36318,University_of_Surrey,University of Surrey,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27472,University_of_Surrey,University of Surrey,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-09-28,2014-08-31,,,,,,
,,44138,University_of_Surrey,University of Surrey,,,,,Grove Music Online only 2013-2014,2013-09-18,2014-08-31,,,,,,
,,34650,University_of_Surrey,University of Surrey,,,,,Info4education - Construction Information Service Without BS  (Annual Commitment),2011-06-06,2014-05-31,,,,,,
,,45577,University_of_Surrey,University of Surrey,,,,,IOP Publishing NESLi2 2014 agreement - Option 1,2014-01-01,2014-12-31,,,,,,
,,37041,University_of_Surrey,University of Surrey,,,,,JISC eCollections for EEBO only subscribers,2012-01-06,2014-07-31,,,,,,
,,44352,University_of_Surrey,University of Surrey,,,,,Journal Citation Reports 2013-2016 (Annual Commitment),2013-10-01,2016-09-30,,,,,,
,,42538,University_of_Surrey,University of Surrey,,,,,Journal of Visualized Experiments (JoVE) NESLi2 SMP 2012 offer,2013-06-17,2014-12-31,,,,,,
,,41406,University_of_Surrey,University of Surrey,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-25,2018-02-06,,,,,,
,,41177,University_of_Surrey,University of Surrey,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2013-01-02,2015-07-31,,,,,,
,,41178,University_of_Surrey,University of Surrey,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2013-01-02,2015-07-31,,,,,,
,,41179,University_of_Surrey,University of Surrey,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2013-01-02,2015-07-31,,,,,,
,,41180,University_of_Surrey,University of Surrey,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2013-01-02,2015-07-31,,,,,,
,,41181,University_of_Surrey,University of Surrey,,,,,JSTOR - Arts & Sciences VII Collection-2012 renewal ,2013-01-02,2015-07-31,,,,,,
,,41182,University_of_Surrey,University of Surrey,,,,,JSTOR - Health & General Sciences Collection-2012 renewal,2013-01-02,2015-07-31,,,,,,
,,39280,University_of_Surrey,University of Surrey,,,,,Knovel Interactive Library 2012 - 2015,2012-08-22,2015-07-31,,,,,,
,,40785,University_of_Surrey,University of Surrey,,,,,Literature Online  2012 - 2015,2013-01-01,2015-12-31,,,,,,
,,44930,University_of_Surrey,University of Surrey,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,35702,University_of_Surrey,University of Surrey,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,44124,University_of_Surrey,University of Surrey,,,,,Oxford Language Dictionaries Online 2013-2014,2013-09-18,2014-08-31,,,,,,
,,39164,University_of_Surrey,University of Surrey,,,,,Portico,2012-08-13,2014-08-31,,,,,,
,,44789,University_of_Surrey,University of Surrey,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,40461,University_of_Surrey,University of Surrey,,,,,RefWorks-COS Collection: RefAware & RefWorks bundle  2012-2015,2012-11-01,2015-09-30,,,,,,
,,39058,University_of_Surrey,University of Surrey,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45733,University_of_Surrey,University of Surrey,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,2014-01-10,2018-12-31,,,,,,
,,41027,University_of_Surrey,University of Surrey,,,,,SAGE NESLi2 2013-14 Offer,2012-12-14,2014-12-31,,,,,,
,,45911,University_of_Surrey,University of Surrey,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,45912,University_of_Surrey,University of Surrey,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,39864,University_of_Surrey,University of Surrey,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,37437,University_of_Surrey,University of Surrey,,,,,The Literary Encyclopedia (2012 to 2015),2012-09-01,2015-08-31,,,,,,
,,34160,University_of_Surrey,University of Surrey,,,,,The Times Digital Archive (1785-1985) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,43967,University_of_Surrey,University of Surrey,,,,,Web of Knowledge Upgrade 2013-2016 (Annual Commitment),2013-10-01,2016-09-30,,,,,,
,,30138,University_of_Surrey,University of Surrey,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,36321,University_of_Surrey,University of Surrey,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-01,2014-12-31,,,,,,
,,42882,University_of_the_Arts_London,University of the Arts London,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,34332,University_of_the_Arts_London,University of the Arts London,,,,,a-n The Artist Information Company 2011 renewal,2011-08-01,2014-07-31,,,,,,
,,33890,University_of_the_Arts_London,University of the Arts London,,,,,Bridgeman Education,2011-04-05,2014-03-31,,,,,,
,,42263,University_of_the_Arts_London,University of the Arts London,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,40260,University_of_the_Arts_London,University of the Arts London,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32103,University_of_the_Arts_London,University of the Arts London,,,,,Cambridge Journals Digital Archive,2010-08-23,2015-06-30,,,,,,
,,42271,University_of_the_Arts_London,University of the Arts London,,,,,Carl Giles Digital Archive,2013-05-30,2100-09-01,,,,,,
,,33937,University_of_the_Arts_London,University of the Arts London,,,,,Credo Reference 500+ (enhanced package) 2011-2014,2011-06-01,2014-05-31,,,,,,
,,36089,University_of_the_Arts_London,University of the Arts London,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-10-11,2016-07-31,,,,,,
,,42156,University_of_the_Arts_London,University of the Arts London,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,27474,University_of_the_Arts_London,University of the Arts London,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-12-14,2014-08-31,,,,,,
,,43490,University_of_the_Arts_London,University of the Arts London,,,,,Historic Digimap 2013-2016 agreement,2013-08-07,2016-07-31,,,,,,
,,42272,University_of_the_Arts_London,University of the Arts London,,,,,IOP Journal Archive 1874-1998,2013-05-30,2014-12-31,,,,,,
,,41497,University_of_the_Arts_London,University of the Arts London,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-28,2018-02-06,,,,,,
,,40128,University_of_the_Arts_London,University of the Arts London,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-10-02,2015-07-31,,,,,,
,,40129,University_of_the_Arts_London,University of the Arts London,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-10-02,2015-07-31,,,,,,
,,45771,University_of_the_Arts_London,University of the Arts London,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,35695,University_of_the_Arts_London,University of the Arts London,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,44706,University_of_the_Arts_London,University of the Arts London,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,45821,University_of_the_Arts_London,University of the Arts London,,,,,PYMCA for Education,2014-01-17,2014-11-30,,,,,,
,,36216,University_of_the_Arts_London,University of the Arts London,,,,,Scran 2011 renewal,2011-11-01,2014-10-31,,,,,,
,,42778,University_of_the_Arts_London,University of the Arts London,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-02,2016-06-30,,,,,,
,,42929,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,41102,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,19th Century British Pamphlets,2012-12-20,2019-07-31,,,,,,
,,40882,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,ACS SHEDL 2013-15 (American Chemical Society) offer,2013-01-01,2015-12-31,,,,,,
,,42831,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,42128,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,BFI InView ,2013-05-20,2014-08-31,,,,,,
,,25885,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,BIOSIS Previews Backfile 1969-2008,2010-02-12,2112-09-30,,,,,,
,,40644,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Bloomsbury Journals Collection SHEDL 2013-2015 offer ,2013-01-01,2015-12-31,,,,,,
,,40753,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,42260,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,45694,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Brill Journals SHEDL agreement 2014-16,2014-01-01,2016-12-31,,,,,,
,,32130,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Cambridge Journals Digital Archive,2010-08-24,2015-06-30,,,,,,
,,38364,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Cambridge University Press SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,41103,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Digital Library of Core E-Resources on Ireland,2012-12-20,2034-03-31,,,,,,
,,36272,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,40523,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,EUP SHEDL 2013-2015 (Edinburgh University Press) offer,2013-01-01,2015-12-31,,,,,,
,,27475,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2010-03-19,2014-08-31,,,,,,
,,44604,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,ICE Publishing NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,42129,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,IOP Journal Archive 1874-1998,2013-05-20,2014-12-31,,,,,,
,,45296,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,IOP Publishing NESLi2 2014 agreement - Option 1,2014-01-01,2014-12-31,,,,,,
,,41395,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-25,2018-02-06,,,,,,
,,35701,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,41147,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,44855,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,45333,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,PYMCA for Education,2013-12-11,2014-11-30,,,,,,
,,39983,University_of_the_West_of_Scotland,University of the West of Scotland,,,,,Royal Society of Chemistry NESLi2 2013-15 Individual Subscriptions offer,2013-01-01,2015-12-31,,,,,,
