Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,36465,Sheffield Hallam University,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-11-11,2014-07-31,,,,,,
,,44000,Sheffield Hallam University,,,,,Oxford Reference Online Premium Collection: for existing subscribers only 2013-2014,2013-09-10,2014-08-31,,,,,,
,,45231,Sheffield Hallam University,,,,,Oxford University Press NESLi2 2014 Subject/Bespoke Collections offer ,2014-01-01,2014-12-31,,,,,,
,,45366,Sheffield Hallam University,,,,,PYMCA for Education,2013-12-12,2014-11-30,,,,,,
,,40578,Sheffield Hallam University,,,,,SAGE NESLi2 2013-14 Offer,2012-11-12,2014-12-31,,,,,,
,,45953,Sheffield Hallam University,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,40305,Sheffield Hallam University,,,,,Springer NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41981,Sheffield Hallam University,,,,,SpringerProtocols,2013-05-02,2017-12-31,,,,,,
,,45664,Sheffield Hallam University,,,,,The Burney Collection ,2014-01-07,2015-07-31,,,,,,
,,35347,Sheffield Hallam University,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,44186,Sheffield Hallam University,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30087,Sheffield Hallam University,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,39589,University of Westminster,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,42896,University of Westminster,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,35149,University of Westminster,,,,,ACLS Humanities E-Book - Single Payment Discount 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42836,University of Westminster,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,34947,University of Westminster,,,,,a-n The Artist Information Company 2011-14 renewal,2011-08-01,2014-07-31,,,,,,
,,45071,University of Westminster,,,,,Annual Reviews NESLi2 2012 to 2014 agreement (Annual commitment - 2014 only) ,2013-11-18,2016-09-13,,,,,,
,,35537,University of Westminster,,,,,BFI InView ,2011-08-09,2014-08-31,,,,,,
,,40584,University of Westminster,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,35276,University of Westminster,,,,,Bridgeman Education,2011-07-19,2014-03-31,,,,,,
,,42255,University of Westminster,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,34468,University of Westminster,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,40336,University of Westminster,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32874,University of Westminster,,,,,Cambridge Journals Digital Archive,2010-10-21,2015-06-30,,,,,,
,,35563,University of Westminster,,,,,Carl Giles Digital Archive,2011-08-12,2100-09-01,,,,,,
,,40830,University of Westminster,,,,,"Creative Club, ADSNAPS joint package 2012-2015",2012-12-03,2015-11-30,,,,,,
,,34385,University of Westminster,,,,,Credo Reference 500+ (standard package) 3 Year Commitment 2011-2014,2011-06-01,2014-05-31,,,,,,
,,35358,University of Westminster,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,35564,University of Westminster,,,,,Digital Library of Core E-Resources on Ireland,2011-08-12,2034-03-31,,,,,,
,,36285,University of Westminster,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27478,University of Westminster,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-28,2014-08-31,,,,,,
,,43857,University of Westminster,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-01,2014-08-31,,,,,,
,,41979,University of Westminster,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,34499,University of Westminster,,,,,Info4education - Construction Information Service (3 Year Commitment),2011-06-01,2014-05-31,,,,,,
,,35053,University of Westminster,,,,,JISC eCollections,2011-08-01,2014-07-31,,,,,,
,,44117,University of Westminster,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41488,University of Westminster,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-27,2018-02-06,,,,,,
,,37873,University of Westminster,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37874,University of Westminster,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37875,University of Westminster,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37876,University of Westminster,,,,,JSTOR - Health & General Sciences Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45697,University of Westminster,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,41160,University of Westminster,,,,,Literature Online  2013 - 2015,2013-01-01,2015-12-31,,,,,,
,,43587,University of Westminster,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43586,University of Westminster,,,,,Oxford English Dictionary Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43588,University of Westminster,,,,,Oxford Handbooks Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35720,University of Westminster,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,43842,University of Westminster,,,,,Oxford Language Dictionaries Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43673,University of Westminster,,,,,Oxford Scholarship Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,45298,University of Westminster,,,,,Oxford University Press NESLi2 2014 Full Collection offer ,2014-01-01,2014-12-31,,,,,,
,,43320,University of Westminster,,,,,"Planex, The IDOX Information Service Three Year Commitment  2013-2016",2013-08-01,2016-07-31,,,,,,
,,35642,University of Westminster,,,,,Portico,2011-09-01,2014-08-31,,,,,,
,,45327,University of Westminster,,,,,PYMCA for Education,2013-12-11,2014-11-30,,,,,,
,,40379,University of Westminster,,,,,RefWorks-COS Collection: RefWorks only 2012-2-15,2012-10-23,2015-09-30,,,,,,
,,44777,University of Westminster,,,,,Rock's Backpages 2013-2016 annual commitment,2013-11-01,2016-10-31,,,,,,
,,45508,University of Westminster,,,,,RSC Journals Archive 1841-2007 (Institutions without a NESLi2 Licence),2014-01-01,2018-12-31,,,,,,
,,42205,University of Westminster,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-05-24,2018-12-31,,,,,,
,,45885,University of Westminster,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,39951,University of Westminster,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41980,University of Westminster,,,,,SpringerProtocols,2013-05-02,2017-12-31,,,,,,
,,45847,University of Westminster,,,,,The Burney Collection ,2014-01-17,2015-07-31,,,,,,
,,35181,University of Westminster,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,44118,University of Westminster,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30144,University of Westminster,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,40289,King's College London,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,39269,King's College London,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2012-08-21,2015-07-31,,,,,,
,,35091,King's College London,,,,,ACLS Humanities E-Book 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42827,King's College London,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,39587,King's College London,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,25851,King's College London,,,,,BIOSIS Previews Backfile 1969-2008,2010-04-06,2112-09-30,,,,,,
,,40541,King's College London,,,,,BMJ Journals Online Collection - NESLi2 2013-2014 agreement,2013-01-01,2014-12-31,,,,,,
,,45226,King's College London,,,,,BMJ Resources for London Medical Schools Group 2014-2015  ,2014-01-01,2015-12-31,,,,,,
,,42244,King's College London,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-29,2018-12-31,,,,,,
,,45368,King's College London,,,,,Brill NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,40803,King's College London,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32073,King's College London,,,,,Cambridge Journals Digital Archive,2010-08-19,2015-06-30,,,,,,
,,36510,King's College London,,,,,Carl Giles Digital Archive,2011-11-15,2100-09-01,,,,,,
,,37039,King's College London,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-06,2016-12-31,,,,,,
,,45079,King's College London,,,,,CUP Journals NESLi2 2014 (Cambridge University Press) offer,2014-01-01,2014-12-31,,,,,,
,,35734,King's College London,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-09-01,2016-07-31,,,,,,
,,45102,King's College London,,,,,Duke University Press NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,45183,King's College London,,,,,Early English Books Online - Text Creation Partnership 2014-2016,2014-01-01,2016-12-31,,,,,,
,,42574,King's College London,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36160,King's College London,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27402,King's College London,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-10-07,2014-08-31,,,,,,
,,42575,King's College London,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,45494,King's College London,,,,,Informit Australian Public Affairs – Full Text 2012-2015,2013-12-17,2015-08-30,,,,,,
,,45291,King's College London,,,,,IOP Publishing NESLi2 2014 agreement - Option 1,2014-01-01,2014-12-31,,,,,,
,,42437,King's College London,,,,,JISC MediaHub and JISC Journal Archives for HE 2013-2014,2013-08-01,2014-07-31,,,,,,
,,43951,King's College London,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41479,King's College London,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-27,2018-02-06,,,,,,
,,39102,King's College London,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39103,King's College London,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39104,King's College London,,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39105,King's College London,,,,,JSTOR - Arts & Sciences IV Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39106,King's College London,,,,,JSTOR - Arts & Sciences IX Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39107,King's College London,,,,,JSTOR - Arts & Sciences V Collection 2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39108,King's College London,,,,,JSTOR - Arts & Sciences VI Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39109,King's College London,,,,,JSTOR - Arts & Sciences VII Collection-2012 renewal ,2012-08-08,2015-07-31,,,,,,
,,39110,King's College London,,,,,JSTOR - Arts & Sciences VIII Collection 2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39111,King's College London,,,,,JSTOR - Arts & Sciences X Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39112,King's College London,,,,,JSTOR - Arts & Sciences XI Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39113,King's College London,,,,,JSTOR - Business II Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,39114,King's College London,,,,,JSTOR - Life Sciences Collection-2012 renewal,2012-08-08,2015-07-31,,,,,,
,,45246,King's College London,,,,,Karger Medical & Scientific Journals 2014 NESLi2 SMP,2014-01-01,2014-12-31,,,,,,
,,45761,King's College London,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,44725,King's College London,,,,,LOCKSS (Lots Of Copies Keep Stuff Safe) UK Alliance Membership 2013-2014,2013-10-23,2014-07-31,,,,,,
,,44901,King's College London,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,43643,King's College London,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43644,King's College London,,,,,Oxford English Dictionary Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,35688,King's College London,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-08-31,2014-07-31,,,,,,
,,43645,King's College London,,,,,Oxford Reference Online Premium Collection plus 1 Subject Collection (Literature): for existing customers only 2013-2014,2013-09-01,2014-08-31,,,,,,
,,43646,King's College London,,,,,Oxford Scholarship Online 2013-2014,2013-09-01,2014-08-31,,,,,,
,,45232,King's College London,,,,,Oxford University Press NESLi2 2014 Full Collection offer ,2014-01-01,2014-12-31,,,,,,
,,36780,King's College London,,,,,Portico,2011-12-08,2014-08-31,,,,,,
,,45196,King's College London,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,43838,King's College London,,,,,ProQuest Film Music & Performing Arts Collection - Complete Package 2013-2016,2013-12-01,2016-07-31,,,,,,
,,45337,King's College London,,,,,PYMCA for Education,2013-12-11,2014-11-30,,,,,,
,,36872,King's College London,,,,,Reaxys 2011-2014,2011-12-15,2014-10-31,,,,,,
,,39621,King's College London,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,45161,King's College London,,,,,Royal Society of Medicine (SAGE) Journals 2014 NESLi2 SMP offer,2014-01-01,2014-12-31,,,,,,
,,40825,King's College London,,,,,SAGE NESLi2 2013-14 Offer,2012-12-03,2014-12-31,,,,,,
,,45920,King's College London,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,40215,King's College London,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41883,King's College London,,,,,SpringerProtocols,2013-04-29,2017-12-31,,,,,,
,,45594,King's College London,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,34257,King's College London,,,,,The Times Digital Archive (1785-1985) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,41265,King's College London,,,,,UKPressOnline - 2012 to 2015 (Yearly option),2013-01-22,2015-07-31,,,,,,
,,45177,King's College London,,,,,Walter de Gruyter NESLi2 SMP 2014 offer,2014-01-01,2014-12-31,,,,,,
,,43950,King's College London,,,,,Web of Science 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,46309,King's College London,,,,,BioMed Central and SpringerOpen Supporter Membership 2014,2014-03-05,2014-12-31,,,,,,
,,30059,King's College London,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,45274,University of Bedfordshire,,,,,19th Century British Library Newspapers (2013-2014) ,2013-12-09,2014-03-24,,,,,,
,,46111,University of Bedfordshire,,,,,19th Century British Pamphlets,2014-01-30,2019-07-31,,,,,,
,,45250,University of Bedfordshire,,,,,American Chemical Society Legacy Archives ,2013-12-05,2113-07-31,,,,,,
,,36209,University of Bedfordshire,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment) ,2012-01-01,2014-12-31,,,,,,
,,45844,University of Bedfordshire,,,,,Carl Giles Digital Archive,2014-01-17,2100-09-01,,,,,,
,,46115,University of Bedfordshire,,,,,Digital Library of Core E-Resources on Ireland,2014-01-30,2034-03-31,,,,,,
,,45846,University of Bedfordshire,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-01-17,2018-12-31,,,,,,
,,35418,University of Bedfordshire,,,,,JISC eCollections,2011-08-01,2014-07-31,,,,,,
,,44469,University of Bedfordshire,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-04,2016-09-30,,,,,,
,,41565,University of Bedfordshire,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-03-07,2018-02-06,,,,,,
,,45715,University of Bedfordshire,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,44957,University of Bedfordshire,,,,,Springer NESLi2 2013-2015 Option 2 offer: Institutional Licence,2013-11-05,2015-12-31,,,,,,
,,45848,University of Bedfordshire,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2014-01-17,2016-06-30,,,,,,
,,44466,University of Bedfordshire,,,,,Web of Science 2013-2016 (Annual Commitment),2013-10-04,2016-09-30,,,,,,
,,41843,University of Bedfordshire,,,,,Wiley Online Library NESLi2 2012-2014,2013-04-27,2014-12-31,,,,,,
,,46301,Leeds Metropolitan University,,,,,"Encyclopaedia Britannica - 4 Month Free Trial (3rd Feb to 31st May 2014) - Image Quest, Britannica Online Academic Edition, eBook Collection",2014-03-03,2014-05-31,,,,,,
,,46147,Leeds Metropolitan University,,,,,Berg Fashion Library 2013-2014,2014-02-04,2014-08-31,,,,,,
,,45024,Leeds Metropolitan University,,,,,Carl Giles Digital Archive,2013-11-13,2100-09-01,,,,,,
,,27405,Leeds Metropolitan University,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-11-09,2014-08-31,,,,,,
,,45101,Leeds Metropolitan University,,,,,Gale Virtual Reference Library e-book collection evidence-based purchase,2013-11-20,2014-03-31,,,,,,
,,44279,Leeds Metropolitan University,,,,,Grove Music Online only 2013-2014,2013-09-26,2014-08-31,,,,,,
,,44277,Leeds Metropolitan University,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41567,Leeds Metropolitan University,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-03-07,2018-02-06,,,,,,
